id,titulo,duracao,ano,artista_id,genero_id
13743,Rubber Jazz Band (Mixed),135,2011,4850,3
13744,2011,119,2014,4822,3
13745,Vuelta Abajo (Live),403,2015,4847,3
13746,My Ideal,390,2011,4851,3
13747,Naima (Live),277,2015,4847,3
13748,Venus / Upper Egypt (Live),607,2015,4847,3
13749,Let Us Go Into the House of the Lord (Live),776,2015,4847,3
13750,Manteca (Remastered 2011),187,2003,4852,3
13751,Do I Do,617,2011,4546,3
13752,Sir Duke,850,2011,4546,3
13753,Invisible,255,1958,4853,3
13754,Something Cool,275,1979,4303,3
13755,The Great Gig In the Sky (Dubphonic Remix),308,2003,4837,3
13756,Fred 2011,287,2012,4854,3
13757,Sing a Song,220,2010,4855,3
13758,Tranquility Station (Smooth Evening Cut),270,2007,4856,3
13759,Moon Over Bourbon Street (2011 Remix),241,2011,1568,3
13760,The Blessing,286,1958,4853,3
13761,Blame It On the Sun,589,2011,4546,3
13762,Jayne,442,1958,4853,3
13763,Tell My Feet,197,2012,4857,3
13764,Thousand Cranes (2011),280,2012,4858,3
13765,Moon over Bourbon Street (2011 Remix),241,2011,1568,3
13766,Creepin',506,2011,4546,3
13767,Chippie,340,1958,4853,3
13768,Blackbird,337,2011,4859,3
13769,Land of Make Believe,297,2011,4860,3
13770,You're Not Alone 2011 (Rework 2011),405,2011,4861,3
13771,Blackbird,323,2011,4862,3
13772,Dance You Monster To My Soft Song,350,2011,4863,3
13773,My Cherie Amour,759,2011,4546,3
13774,Family,446,2011,4546,3
13775,Race Babbling,815,2011,4546,3
13776,Angel Voice,261,1958,4853,3
13777,The Disguise,170,1958,4853,3
13778,When Will the Blues Leave?,300,1958,4853,3
13779,Blues 2011,345,2011,4864,3
13780,Young and Playful,563,2011,4546,3
13781,Tin-Tin-Deo (Remastered 2011),166,1948,4852,3
13782,The Sphinx,255,1958,4853,3
13783,I Love You All Madly (feat. Pierre Maingourd & Vincent Cordelette),442,2013,4865,3
13784,Alpha,253,1958,4853,3
13785,Orpheus,866,2011,4546,3
13786,We've Got to Do Something to Save the Children,312,2011,4866,3
13787,The Axis of All Things,328,2011,4867,3
13788,Life Signs,473,2011,4546,3
13789,The Economy,837,2011,4546,3
13790,Jazz 2010,181,2014,4868,3
13791,I Smile,307,2011,4869,3
13792,Nunca Es Suficiente,266,2018,4870,3
13793,Heavy Jazz (2010 Remaster),648,1982,4871,3
13794,2010,204,2011,4872,3
13795,93 'Til Infinity,286,1993,4873,3
13796,Oye Como Va,258,1970,656,3
13797,Forever (Radio Version),240,2014,4874,3
13798,Baby,235,2018,4875,3
13799,When You Wish Upon a Star,195,1940,4876,3
13800,Everybody Wants To Rule the World,155,2013,173,3
13801,2010,273,2011,4877,3
13802,Kids,158,2016,4878,3
13803,Put Your Head On My Shoulder,154,1959,4879,3
13804,2010 (Intro),170,2024,4880,3
13805,Po Jezeru,367,2011,4881,3
13806,To Be or Not to Bop (Instrumental),525,2011,4882,3
13807,Jet,249,1973,431,3
13808,Shadow of Your Love,185,1987,1401,3
13809,"Respond (feat. Christian Scott aTunde Adjuah, Derrick Hodge, Taylor McFerrin & Justin Tyson)",321,2018,4883,3
13810,Night (Instrumental),427,2011,4882,3
13811,"Band on the Run (From ""One Hand Clapping"") [Live]",314,1973,431,3
13812,Sweet Georgia Brown,326,2011,4881,3
13813,My Humps (Single Version),251,2005,3412,3
13814,All I Want for Christmas is You,220,2017,4884,3
13815,"Back to Life (from ""Bumblebee"")",233,2018,4885,3
13816,Nakamarra,274,2012,4886,3
13817,"Silhouettes (l, ll, lll)",642,2015,4887,3
13818,Let Me Roll It,290,1973,431,3
13819,Love You Madly,200,2011,4881,3
13820,2010 (Remastered),271,2011,4877,3
13821,Is the Honeymoon Over Now (Instrumental),483,2011,4882,3
13822,Happy,184,1972,33,3
13823,2010 (Intro) [Instrumental],170,2024,4880,3
13824,Jet,249,1973,431,3
13825,Sentimental Journey,432,2011,4881,3
13826,My Favorite Things (feat. Count Basie and His Big Band),173,2008,3751,3
13827,2010,271,2011,4877,3
13828,Helen Wheels (Bonus Track),227,1973,431,3
13829,Nineteen Hundred and Eighty Five,332,1973,431,3
13830,Afro Brooklyn (feat. Phil Lassiter),353,2014,4888,3
13831,Caleidoscope Online (Instrumental),444,2011,4882,3
13832,2010,273,2010,4877,3
13833,Somebody That I Used To Know,248,2012,4889,3
13834,Jazz,332,2006,4890,3
13835,I Saw Delight (Instrumental),653,2011,4882,3
13836,Catch Da Buzz (Instrumental),856,2011,4882,3
13837,Sweet Dreams (Are Made of This) [Hot Remix] [Bonus Track],319,1983,380,3
13838,Sara Smile,255,2012,4520,3
13839,Nineteen Hundred and Eighty-Five,332,1973,431,3
13840,Come & Talk to Me,229,2012,4520,3
13841,Oye Cómo Va,272,1984,4891,3
13842,2010 (feat. Young Perro),130,2024,4892,3
13843,When Eye Lay My Hands On U,220,2004,409,3
13844,Que Sera Sera (Whatever Will Be Will Be),256,2016,4884,3
13845,2010 (feat. Mr. Gikko),296,2011,4893,3
13846,Isn't She Lovely,234,2012,4520,3
13847,Azhagiye,224,2017,4894,3
13848,Vamo Que Vamo (Ao Vivo),195,2016,2791,3
13849,Ain't Nobody,197,2007,4520,3
13850,My Heart Will Go On (feat. Mykal Kilgore),202,2015,4562,3
13851,2010,252,2012,4895,3
13852,Lady,239,2012,4520,3
13853,Sweet Love,214,2012,4520,3
13854,Ain't No Sunshine,184,2007,4520,3
13855,All I Want for Christmas Is You (feat. Count Basie and His Big Band),256,2008,3751,3
13856,"Englishman In New York (Live at the O2 World, Berlin, September 21, 2010)",278,2010,4896,3
13857,Walking In the Sand (Live),279,2010,4897,3
13858,2010 (Live),305,2014,4877,3
13859,White Christmas (feat. The Ken Darby Singers & John Scott Trotter and His Orchestra),185,1947,4231,3
13860,Casinha Branca,195,2015,4898,3
13861,Down Low (Nobody Has To Know),263,2012,4520,3
13862,Our Dance (feat. Charlotte Savary & Mr . Mattic) [Live],321,2010,4899,3
13863,Peter Gunn (feat. Jason Rebello & Trombone Shorty) [Live],289,2010,4897,3
13864,Sleepwalk (Live),170,2010,4897,3
13865,Out of the Doghouse,221,2010,4900,3
13866,Let's Stay Together,272,2009,4520,3
13867,2010,343,2010,4901,3
13868,My Heart Will Go On (feat. Mykal Kilgore),202,2015,4562,3
13869,Love T.K.O.,250,2007,4520,3
13870,Christmas Medley,191,1989,4902,3
13871,Sakura Nagashi,280,2012,630,3
13872,"If I Ever Lose My Faith In You (Live at the O2 World, Berlin, September 21, 2010)",286,2010,4903,3
13873,Killing Me Softly,265,2009,4520,3
13874,I'll Make Love to You,233,2011,4520,3
13875,Sweet Thing,188,2007,4520,3
13876,"Why Should I Cry for You? (Live at the O2 World, Berlin, September 21, 2010)",465,2010,4903,3
13877,"Desert Rose (Live at the O2 World, Berlin, September 21, 2010)",284,2010,4896,3
13878,Charles,233,2016,4904,3
13879,Christmas Medley (Instrumental),392,1996,4905,3
13880,On Bended Knee,288,2011,4520,3
13881,Apache (Live),187,2010,4897,3
13882,Mozambique,249,1955,4906,3
13883,Whenever Wherever Whatever,216,2009,4520,3
13884,How High the Moon (feat. Imelda May) [Live],130,2010,4897,3
13885,"Whenever I Say Your Name (Live at the O2 World, Berlin, September 21, 2010)",441,2010,4896,3
13886,Salamat Salamat Musika,197,2011,4907,3
13887,Always Be My Baby,232,2012,4520,3
13888,You Make Me Wanna,197,2008,4520,3
13889,Nobody,272,2007,4520,3
13890,Sound of Silence,195,2016,4908,3
13891,2010,225,2025,4909,3
13892,Bump N' Grind,260,2012,4520,3
13893,Cry Me a River (feat. Imelda May & Jason Rebello) [Live],166,2010,4897,3
13894,No Ordinary Love,299,2010,4520,3
13895,Please Mr. Jailor (feat. Imelda May) [Live],294,2010,4897,3
13896,Next Lifetime,239,2008,4520,3
13897,Exhale (Shoop Shoop),204,2009,4520,3
13898,Twisted,280,2007,4520,3
13899,Breathe Again,237,2006,4520,3
13900,The Train Kept a-Rollin' (feat. Darrel Higham) [Live],156,2010,4897,3
13901,Last Night,368,2006,4910,3
13902,Not Going Home (Armin van Buuren Remix Edit),299,2010,4620,3
13903,Not Goin’ Cry,215,2007,4520,3
13904,I Love Me Some Him,280,2006,4520,3
13905,2010 (Live),485,2022,4911,3
13906,Red Light Special,296,2009,4520,3
13907,Tristeza,153,1997,4912,3
13908,New Orleans (feat. Gary U.S. Bonds & Jason Rebello) [Live],274,2010,4897,3
13909,Practice What You Preach,231,2013,4520,3
13910,Ex-Factor,246,2011,4520,3
13911,Twenty Flight Rock (feat. Brian Setzer) [Live],224,2010,4897,3
13912,Another Sad Love Song,246,2006,4520,3
13913,Love Making Music,259,2015,4913,3
13914,Thinking of You,207,2017,4914,3
13915,Bye Bye Blues (feat. Imelda May) [Live],132,2010,4897,3
13916,Double Talkin' Baby (feat. Darrel Higham) [Live],127,2010,4897,3
13917,Vaya Con Dios (feat. Imelda May) [Live],177,2010,4897,3
13918,My Culture (feat. Robbie Williams & Maxi Jazz),338,2010,4915,3
13919,Sitting On Top of the World (feat. Imelda May) [Live],143,2010,4897,3
13920,"Elvin Suite, Pt. 1 (feat. David Green & Peter Jensen) [Live at Danish Radio Concert Hall, Copenhagen / 2010]",556,2017,4916,3
13921,Tiger Rag (feat. Imelda May) [Live],142,2010,4897,3
13922,The Best Is Yet to Come (Live),146,2010,3751,3
13923,Crusin' (feat. Darrel Higham) [Live],133,2010,4897,3
13924,I'm a Fool to Care (feat. Imelda May) [Live],179,2010,4897,3
13925,The World Is Waiting for the Sunrise (feat. Imelda May) [Live],141,2010,4897,3
13926,"(Satis) Faction [feat. Gerard Presencer, Lars Møller & David Green] [Live at Danish Radio Concert Hall, Copenhagen / 2010]",370,2017,4917,3
13927,Mockin' Bird Hill (feat. Imelda May) [Live],143,2010,4897,3
13928,"Rocking Is Our Business (feat. Darrel Highham, Jason Rebello & Trombone Shorty) [Live]",218,2010,4897,3
13929,Baby Let's Play House (feat. Darrel Higham) [Live],173,2010,4897,3
13930,"Inner City, City Lights",711,2012,4918,3
13931,My Favorite Things,171,2018,4919,3
13932,Rumba Latina,254,2010,4900,3
13933,Putu (En Vivo),796,2010,4920,3
13934,Porcinology (En vivo),713,2010,4920,3
13935,Maybe This Time (Live),310,2010,3751,3
13936,Johanna,363,2009,4921,3
13937,Jumping Monkey,487,2009,4921,3
13938,Artistry In Gillespie,247,2009,4921,3
13939,Walkin' By the River,238,2009,4921,3
13940,Afternoon of a Faun,424,2009,4921,3
13941,Crows In Tuxedos,503,2009,4921,3
13942,Cuban Pastorale,165,2009,4921,3
13943,Don't Blame Me,338,2009,4921,3
13944,Electric Relaxation,243,1993,4922,3
13945,2009 (Live),230,2023,4923,3
13946,2009 (Live),235,2023,4923,3
13947,2009 (Instrumental),551,2014,4924,3
13948,Rhythms At Work,184,2009,4921,3
13949,The Real Princess,569,2009,4921,3
13950,Ahora Es el Tiempo,417,2009,4921,3
13951,Odin's Dream,449,2009,4921,3
13952,Hambeth,267,2009,4921,3
13953,All My Loving,117,2000,3096,3
13954,"2009 (feat. Walter Fancourt, Seth Barden, Joseph Yount & Eric Burns)",455,2024,4925,3
13955,2009,114,2021,4926,3
13956,Jam (Live @ North Sea Jazz 2009 (Thanks to Radio 6)),495,2009,4927,3
13957,"2009 (feat. Judith Brandenburg, Carolina Mazalesky & Javier Tucat Moreno)",223,2011,4928,3
13958,Pitchblack Darkness (Live @ North Sea Jazz 2009 (Thanks to Radio 6)),292,2009,4927,3
13959,Swingin' Them Jingle Bells,179,2009,4929,3
13960,Don't Let Me Down,230,2017,4930,3
13961,September Second (Live),319,1999,4931,3
13962,Hell Is Round the Corner (2009 Remix),343,1995,4932,3
13963,Jingle Jazz (2009 New World Remix),323,2009,4933,3
13964,Love And Marriage (Remastered 2009),157,1956,3986,3
13965,Omnia Sol,304,2009,4934,3
13966,Love And Marriage (Remastered 2009),157,1956,3986,3
13967,Overcome (2009 Remix),204,1995,4932,3
13968,"40 Day Dream (Live at NPR Music’s Tiny Desk Concert, Washington, DC, October 2009)",265,2015,4935,3
13969,2009,310,2018,4936,3
13970,"Theme from New York, New York",197,2009,4937,3
13971,2009,148,2014,4822,3
13972,On My Mind (Live At Capitol Records Studio A - 2009),335,2009,4772,3
13973,Tonight (Live In Lucerne / 2009),409,2013,4938,3
13974,Hello Spring (Remastered 2025),40,1970,4939,3
13975,Colourful Life Suite: Flowers (Remastered 2025),87,2025,4939,3
13976,Goodbye Autumn (Remastered 2025),41,1970,4939,3
13977,Drawings,120,2018,4940,3
13978,Stars Fell On Alabama (Live In Lucerne / 2009),447,2013,4938,3
13979,Somewhere / Everywhere (Live In Lucerne / 2009),1177,2013,4938,3
13980,Deep Space / Solar (Live In Lucerne / 2009),907,2013,4938,3
13981,Home (Live),558,1999,4931,3
13982,Cantabile (Live),468,1999,4931,3
13983,Between the Devil and the Deep Blue Sea (Live In Lucerne / 2009),602,2013,4938,3
13984,All My Loving,114,1964,4941,3
13985,Dance Big'un Dance,204,2010,4900,3
13986,I Thought About You (Live In Lucerne / 2009),389,2013,4938,3
13987,Training (Live),279,1999,4942,3
13988,2009 (from the 20th of January),232,2012,4943,3
13989,Buss It Wide (Live 2009),306,2020,4944,3
13990,Sirens,418,2012,4945,3
13991,Nutcracker Swing (after P.I. Tchaikovsky's the Nutcracker Suite),180,2010,4900,3
13992,Little Peace in C for U (Live),449,1999,4931,3
13993,Ass Clap (Live 2009),142,2020,4944,3
13994,"Take the ""a"" Train (Live)",551,1981,4946,3
13995,Do You Really Love Me? (Live At Capitol Records Studio A - 2009),310,2009,4772,3
13996,Get It On Live At Capitol Records Studio A - 2009 (Live At Capitol Records Studio A - 2009),407,2009,4772,3
13997,So What (Live),449,1999,4931,3
13998,So Good (Live At Capitol Records Studio A - 2009),402,2009,4772,3
13999,Always Remember (Live At Capitol Records Studio A - 2009),258,2009,4772,3
14000,Jungle Boogie (Live),232,2009,1982,3
14001,Back In the Day (Live At Capitol Records Studio A - 2009),155,2009,4772,3
14002,Don't say no,161,2004,4947,3
14003,The Other Part of Town (Rudy Van Gelder Edition) [Remastered 2009],701,1961,4948,3
14004,(Love Is) The Tender Trap (2009 Remastered),176,1958,3986,3
14005,Escalator Blues,204,2010,4900,3
14006,Come to Me (Live At Capitol Records Studio A - 2009),383,2009,4772,3
14007,I Wanna Gurl (Live 2009),236,2020,4944,3
14008,Love Letter (Live),547,1999,4931,3
14009,Pacific Attitude,201,2010,4900,3
14010,My Good Lord's Done Been Here,217,2009,4934,3
14011,Drive Me (2009 Remaster),202,1970,4949,3
14012,Go (Live At Capitol Records Studio A - 2009),239,2009,4772,3
14013,La Quema del Diablo (The Burning of the Devil),287,2010,4900,3
14014,02 Ass Clap (Live 2009),521,2020,4944,3
14015,Outro,136,2018,4940,3
14016,Colors (Live),649,1999,4942,3
14017,Strollin' with Sammy,155,2010,4900,3
14018,Christmas 2009,146,2021,4950,3
14019,Our Love (Live At Capitol Records Studio A - 2009),284,2009,4772,3
14020,Black Steel (feat. Kidd Rasta) [2009 Remix],236,1995,4951,3
14021,Hookin' Up (Live At Capitol Records Studio A - 2009),234,2009,4772,3
14022,"My Funny Valentine (Live at Village Vanguard, NYC - September 26, 2009)",173,2010,1927,3
14023,Wipe Me Down (Live 2009),95,2020,4944,3
14024,Phatty Gurl (Live 2009),244,2020,4944,3
14025,My Baby Just Cares For Me (from the Hootenanny 2009),219,2012,4952,3
14026,She Gotta Apple Bottom Ass (Live 2009),294,2020,4944,3
14027,Be My Girlfriend (Live 2009),374,2020,4944,3
14028,Sing Unto God,199,2009,4934,3
14029,Naturally,334,2004,4953,3
14030,All About You (Live At Capitol Records Studio A - 2009),163,2009,4772,3
14031,All My Loving,110,2016,4954,3
14032,The Bounce Beat Song (Live 2009),166,2020,4944,3
14033,"Some Other Time (Live at Village Vanguard, NYC - September 26, 2009)",333,2010,1927,3
14034,Variations on Nanos (2009 Remaster),229,1970,4949,3
14035,Let's Get Started (Live At Capitol Records Studio A - 2009),191,2009,4772,3
14036,We Are the World,267,2000,4955,3
14037,I'm On My 08 Ish (Live 2009),86,2020,4944,3
14038,Sax in the City,177,2010,4900,3
14039,Walzer Nr. 2,170,2004,4947,3
14040,"Lute Suite in A Minor, BWV 997: IV. Gigue",106,2009,4956,3
14041,Taiga,220,2004,4947,3
14042,Say What? (Live At Capitol Records Studio A - 2009),279,2009,4772,3
14043,Rising Sun,245,2009,4957,3
14044,Das Fischermädchen,163,2009,4958,3
14045,La La La / Chiggy Bum (Live 2009),81,2020,4944,3
14046,Et Lite Øyeblikk Bare (An NPR Tiny Desk Concert),320,2023,4959,3
14047,Buss the Windows (Live 2009),122,2020,4944,3
14048,All My Loving,219,2012,4960,3
14049,San Francisco Sketches (2009 Remaster),498,1970,4949,3
14050,"Siciliana in A Minor, Op. 241",81,2009,4961,3
14051,No Hook (Live 2009),401,2020,4944,3
14052,Knock Knock Knock U Down (Live 2009),359,2020,4944,3
14053,Flew the Coop,307,2010,4900,3
14054,The Squirreling Must Go On (2009 Remaster),267,1970,4949,3
14055,Stir Ya Milkshake (Live 2009),128,2020,4944,3
14056,Long Bomb Blues (2009 Remaster),68,1970,4949,3
14057,Welcome To Tha 09 Bounce (Live 2009),320,2020,4944,3
14058,Mi Corazon,243,2010,4900,3
14059,Same Old Story (2009 Remaster),158,1970,4949,3
14060,The Southeast Sixstep,446,2010,4900,3
14061,Cruisin' for a Bluesin',407,2009,4962,3
14062,Merry Christmas Baby,201,2009,4963,3
14063,Send Your Son to Die (2009 Remaster),265,1970,4949,3
14064,Baja Breeze,215,2009,4964,3
14065,Sometimes,325,2009,4965,3
14066,Old Devil Moon,237,2006,4966,3
14067,Random Bounce Beat (Live 2009),298,2020,4944,3
14068,Jericho (arr. M. Lewis),234,2010,4900,3
14069,Stompin' on a Riff,220,2010,4900,3
14070,The Sunshine Eaze Your Love,226,2008,4967,3
14071,Lovin' Machine (from the Hootenanny 2009),158,2012,4968,3
14072,"Sonata in E Minor, Kp. 292",133,2009,4958,3
14073,Worry (2009 Remaster),223,1970,4949,3
14074,"Frohlocket, Ihr Volker Auf Erden",93,2009,4934,3
14075,Jingle Bells (arr. C. Strommen),231,2010,4900,3
14076,"The Köln Concert, Pt. II a (November 1, 2009)",936,2009,4969,3
14077,"Sonata in A Major, Kp. 322",124,2009,4970,3
14078,why break up [Remix] [Live 2009],364,2020,4944,3
14079,Toys (2009 Remaster),185,1970,4949,3
14080,Electrospheres Suite / Incandescence (Remastered 2025),97,2025,4971,3
14081,Bone Town Blues,219,2010,4900,3
14082,Sir Gawain and the Green Knight,408,2009,4972,3
14083,Just A Little Taste Of Your Love,309,2010,4973,3
14084,My Spirit is Uncaged,246,2009,4974,3
14085,Making Parts (Remastered 2025),140,2025,4975,3
14086,Out Tha Window (Live 2009),188,2020,4944,3
14087,"Cello Suite No. 4, BWV 1010: III. Courante",122,2009,4970,3
14088,Jingle Bells,156,2009,4976,3
14089,Let the Beat Bounce (Live 2009),269,2020,4944,3
14090,"Lute Suite in E Major, BWV 1006a: II. Loure",113,2009,4970,3
14091,It's Allright With Me,158,2004,4977,3
14092,Rock On Merry Gents,257,2009,4964,3
14093,Pastoral Reflections (Remastered 2025),194,2025,4978,3
14094,To Rass Man (2009 Remaster),93,1970,4949,3
14095,Attachment (Live),428,2010,4979,3
14096,All My Loving,179,2021,4980,3
14097,Candle Flute / Mexican Motel (Remastered 2025),82,2025,4981,3
14098,The Midnight Sun Never Sets,248,2002,4982,3
14099,Haven (An NPR Tiny Desk Concert),250,2023,4959,3
14100,"Cello Suite No. 2, BWV 1008: I. Prelude",200,2009,4970,3
14101,After Sardi's,297,2010,4983,3
14102,Light Blue (Rudy Van Gelder Edition) [Remastered 2009],364,1961,4948,3
14103,Música Jazz para Tiendas,233,2019,4984,3
14104,The Book's Beat (Rudy Van Gelder Edition) [Remastered 2009],590,1961,4948,3
14105,Alexa,215,2009,4985,3
14106,One Summer's Night (Remastered 2025),201,1984,4986,3
14107,Time.Slept,88,2018,4940,3
14108,When You Get Back,254,2002,4987,3
14109,A Ritmo de Jazz,182,2019,4984,3
14110,Uptown Stomp,239,2009,4988,3
14111,Tango Amoroso,155,2004,4947,3
14112,Round Midnight (Live),470,2010,4979,3
14113,Suburbian,184,2018,4940,3
14114,Sing Unto God,199,2009,4989,3
14115,Make Way for the Rebirth,396,2005,4990,3
14116,Come Fly With Me,200,2006,4966,3
14117,Flower Garden (Remastered 2025),114,1982,4981,3
14118,Slow Motion (Remastered 2025),54,1970,4981,3
14119,Blue Railroad Train (Live),738,2020,4991,3
14120,Up and Down (Rudy Van Gelder Edition) [Remastered 2009],371,1961,4948,3
14121,Der Abend,235,2009,4974,3
14122,On the Sunny Side of the Street,234,1999,4301,3
14123,Asian Dolls (Remastered 2025),102,1974,4981,3
14124,"Rondo in D Major, Op. 48, No. 6",232,2009,4958,3
14125,Tweetin On a Jet Plane,201,2010,4992,3
14126,One Thousand & One Nights (Alf Leyla Wlayla) [2009 Mix],344,2009,4993,3
14127,Work It Out (A Jazz Tribute),176,2021,4994,3
14128,At Last,251,2006,4966,3
14129,Black Friday,300,2009,4995,3
14130,My Personal Jazz (2008 Master Mix),516,2008,4996,3
14131,All Blues,290,2008,4997,3
14132,Nature Boy,315,2008,4997,3
