usuario_id,musica_id,contagem
1403,44709,6
1760,1817,81
701,33592,18
1760,41880,26
68,49672,98
1524,23696,23
1059,39655,91
868,44700,95
1859,15083,84
731,26457,62
28,8592,14
872,33975,89
366,26946,39
122,28228,35
728,37731,30
517,21694,62
338,31087,31
1566,42480,32
441,55,60
1505,34220,28
1438,30639,37
186,14054,33
178,6149,88
573,43317,22
1367,33126,61
1416,19933,80
619,31531,82
916,21855,34
391,5344,64
617,19714,86
1475,11520,58
415,48505,75
434,31480,46
1790,17890,19
1186,35557,89
681,28029,43
376,37720,71
588,41230,3
1109,10702,5
1938,5298,59
1851,49341,47
713,24419,75
934,23501,48
1631,4479,81
1627,47587,58
215,33054,3
549,42611,7
742,2989,31
965,45645,67
1208,33578,55
1077,10846,57
1119,34220,17
647,21292,30
1165,17449,12
630,17508,52
670,31158,53
573,26849,22
870,5645,6
384,17373,4
1750,2037,48
1926,10437,70
696,35932,41
415,35187,22
826,36820,51
1898,38472,16
399,601,86
1584,21813,37
726,5120,82
1414,40815,69
30,38408,79
437,48392,52
1556,13829,76
233,21249,36
1175,47546,43
316,28336,52
326,39996,55
219,23371,9
1962,12977,13
1214,19398,58
1694,6682,75
492,42848,27
1097,2324,46
142,41548,33
455,27491,77
726,4089,18
1762,4592,4
916,40012,61
205,31038,71
60,27406,95
135,1771,81
650,21738,46
1236,21494,100
536,6660,49
1923,31672,97
1444,39803,4
620,9449,83
957,39920,20
1233,37661,85
900,9890,54
388,21426,73
468,18511,40
1789,18036,90
572,11502,65
820,43993,32
1289,46448,63
1501,19935,52
1609,43768,76
617,6060,6
1221,37780,66
1433,31699,84
1962,26698,78
941,15690,16
186,7979,3
1706,7602,88
1837,37653,45
1898,27355,74
1500,7769,30
1494,39874,88
1959,45309,56
1400,21694,35
528,16405,35
1531,27284,1
105,19730,15
1880,42414,38
821,34061,4
1541,12203,94
1756,27012,84
1840,14648,1
678,13318,96
1002,4932,23
1809,9453,20
805,20359,23
653,18486,18
2,37769,18
1871,21253,53
704,11695,60
992,23459,80
453,48733,89
1643,29467,44
1571,4605,43
422,8724,72
732,33019,22
1989,37666,67
255,34911,90
1700,35724,30
1913,41431,13
756,11002,46
562,40473,21
769,34693,51
202,47247,35
1051,37732,96
1885,28428,93
225,2166,24
457,9886,50
1529,12793,12
1215,42878,66
401,42930,45
1999,990,84
519,12242,95
386,3980,84
369,36619,93
1358,38178,76
539,19431,22
607,2114,63
1769,43661,87
657,31550,44
839,15496,30
1659,46978,67
1899,30667,56
1777,30838,20
356,20222,68
90,38186,32
1299,39549,96
339,24139,87
1581,47703,28
1796,12529,96
1495,9858,21
504,10655,95
1129,12682,90
861,35152,88
1978,23685,30
352,11197,65
1460,35267,82
501,27537,3
5,34646,7
622,8469,7
1681,9384,95
1246,13607,30
1587,7693,88
1908,36817,50
1510,4394,7
199,38149,6
441,8600,69
939,26237,68
1368,406,40
1047,23961,29
573,37384,61
783,1860,39
1480,10301,96
1772,26555,73
823,2772,92
183,7175,87
1514,20775,64
1355,6332,57
766,27787,64
1790,15044,85
1818,4237,37
1206,25425,12
98,43419,95
461,30052,37
1689,27092,72
743,20498,75
1493,10421,51
1106,41826,6
300,48763,89
681,38961,15
849,44179,65
1947,39646,11
1873,30785,21
1046,15098,52
1311,37563,18
166,8504,68
780,39688,90
1057,10793,58
1034,33409,75
1537,35359,66
1520,9682,71
1856,37589,58
1667,7625,24
1755,13602,10
1648,42867,72
667,38167,90
16,36932,62
1239,36151,13
1951,40114,69
355,49638,99
185,405,60
1840,4792,57
1152,49564,86
1699,25830,13
394,28447,4
842,40558,46
109,28974,32
359,22228,97
1070,7517,24
1301,19563,38
522,15005,55
1341,11304,26
622,17338,100
1253,40815,15
146,21700,15
630,8052,23
896,4740,25
1835,32326,30
1702,1071,90
1907,25168,29
1445,39504,27
1295,14588,84
875,34477,62
771,27337,53
992,29375,16
739,48294,54
1641,9389,28
891,19946,97
463,43066,99
327,21763,73
1703,36616,81
1512,29454,100
1279,20485,20
212,45847,71
864,28728,78
500,48901,82
1245,48614,77
374,41650,63
1996,42603,99
756,29631,60
1293,47407,70
1045,40721,36
166,46360,2
1995,47810,36
322,10551,70
260,8205,37
1694,2304,93
1744,13722,6
1131,6714,50
1617,32780,70
190,9450,31
1496,22689,49
706,35704,17
861,14237,74
2000,37549,38
424,28374,87
720,2526,66
479,33136,42
692,7872,88
1163,13560,32
902,3476,96
704,14948,27
35,41193,16
1467,29352,26
622,33586,3
1538,41563,41
629,32979,31
1166,48362,73
874,45710,4
407,39063,93
167,21737,56
508,37675,85
138,39715,99
561,41482,95
1507,19914,54
1071,30000,31
1709,41375,19
286,29540,4
1962,38520,67
1281,13453,38
520,2655,50
780,27768,78
1684,34437,54
853,6847,49
117,20722,87
4,7457,56
1552,25917,70
940,40761,18
1848,6845,62
225,29160,63
553,16127,81
1203,32911,86
339,17858,81
352,10455,51
1905,17873,77
1161,9007,20
1881,19634,3
636,25083,8
1824,45723,74
694,33665,11
450,28787,8
1466,41010,16
1406,35352,69
138,19272,67
669,28681,50
445,26691,94
1107,30336,59
1891,6897,87
22,25362,12
1416,24230,55
1857,6625,42
188,44074,4
247,42520,21
506,37028,9
1670,19525,29
350,14365,53
825,12029,32
933,42650,14
316,22869,69
733,45150,58
1235,10200,21
1574,25404,92
815,41129,93
399,24671,4
1909,8231,69
795,21164,92
244,48319,15
251,30840,17
872,41951,14
620,43771,67
637,25720,87
1944,5993,62
778,29585,47
1582,35391,49
1171,25028,46
1914,25106,80
1055,2982,94
860,26815,2
259,7787,5
1978,47973,25
976,12586,79
970,30572,44
1940,19502,90
63,37088,75
110,14564,21
1914,25670,20
577,14359,56
412,24009,98
662,363,91
1446,36077,93
523,8250,28
614,15848,5
1708,42006,38
1455,11826,10
1933,12702,15
294,37789,90
1765,41696,29
1584,11326,11
1213,2398,22
148,7102,59
154,34262,37
1806,30874,21
1754,22696,90
515,22528,1
1033,15085,70
1026,46762,62
1471,41138,88
817,39524,51
1402,25088,63
759,18238,92
378,12102,66
460,5451,47
1901,27170,83
1537,37146,40
979,12961,72
844,22693,43
822,45967,83
285,36321,47
875,18864,62
1545,18445,56
1272,20580,84
1103,37797,21
594,27007,35
1246,25340,36
643,17540,89
1634,15710,45
1786,1998,12
1950,34255,64
917,23285,50
1837,40422,85
360,29020,80
201,26107,86
623,38196,66
1683,36676,51
179,25387,22
1906,10480,57
1422,5908,62
1096,41704,97
348,49126,48
445,30169,26
807,27448,37
860,5351,6
883,21299,98
1513,36265,21
667,23513,29
1504,26124,43
518,43400,81
1219,44694,59
1681,10467,93
1692,49241,94
347,5161,89
1565,23983,6
648,17509,39
872,35221,20
695,25382,4
485,29160,52
1283,43862,45
395,32225,95
1335,48626,54
352,25599,67
855,22215,4
416,49535,90
1043,19651,55
1026,22987,45
151,10560,67
1438,45960,9
379,48476,45
33,31814,95
1785,22110,22
1325,34276,33
1677,6660,2
1496,47675,56
922,35860,22
464,30152,40
556,14304,36
1008,29801,2
747,37449,66
225,6576,44
1844,4027,37
783,30219,77
1746,2819,34
522,45634,96
251,16901,92
96,41020,8
955,38698,87
1253,17304,68
472,21776,20
1340,49750,15
398,34836,2
1767,3496,71
155,31661,12
590,28375,40
1987,46228,54
89,7984,19
531,43954,20
547,13618,14
1674,26200,4
1221,48135,65
671,10725,30
434,35009,19
914,34357,77
1884,41477,56
793,31088,43
418,7423,76
237,43288,85
631,859,81
1914,15955,38
1793,6859,61
987,9416,6
1066,25053,7
1434,13793,45
333,39576,26
1210,23479,60
371,23198,44
1421,6551,7
557,46121,14
1102,11402,8
1012,15510,42
230,40192,1
575,24577,67
1781,47764,64
1808,15789,5
459,40107,19
1055,7874,29
224,49568,49
1160,14502,10
724,45519,75
302,5928,82
768,38867,84
1377,36774,1
1925,7190,54
34,20471,35
1556,7913,91
1530,10530,72
844,25006,47
892,23275,38
1742,47246,73
1895,9625,100
842,8623,46
179,12663,95
1685,23568,76
1800,4459,7
435,1538,5
1308,3095,66
1717,20325,51
1058,4429,40
124,19319,55
59,9846,50
1192,41585,34
1802,985,30
988,20069,23
641,35204,79
1483,20913,29
733,13917,97
1749,31362,80
1276,26309,67
1577,21363,78
1766,24547,5
1960,20840,27
1234,48854,31
1123,3215,85
1660,15829,53
1624,25120,56
334,38461,17
833,5684,40
13,11170,69
1833,5938,42
340,13815,55
1446,1327,79
1982,39015,58
1632,17332,76
802,44354,21
1161,14945,17
706,47086,88
1195,37647,92
1593,22529,61
1657,6631,18
1468,35084,79
1015,49479,100
993,10355,20
1376,31189,79
1080,18110,19
1695,11473,21
276,29345,81
353,6251,95
892,33084,91
1552,34933,49
1431,27352,29
1859,40528,28
1379,17011,97
813,26452,52
853,40861,47
35,24932,16
393,2016,96
1312,31013,100
664,14589,68
737,25462,27
1378,30005,43
413,5382,68
596,20329,74
724,7774,1
1590,45658,62
332,37676,72
689,1435,54
1719,24236,55
270,26573,38
1348,31492,7
1929,45922,58
1787,27879,68
1348,29589,9
1548,14876,68
775,8332,43
879,4972,41
1842,37602,42
1734,41017,81
1486,38030,97
1203,40798,15
879,1364,72
886,8030,57
1864,3678,93
1804,38255,52
397,40223,54
1523,38222,38
1940,45604,85
862,15020,73
1456,30306,17
505,14628,11
1597,8164,5
169,11370,91
927,4860,84
267,28695,99
456,24977,8
167,34235,61
290,39744,17
1785,32087,2
1879,43608,14
565,26805,80
1782,19421,43
1859,40712,68
1740,41832,50
218,24657,7
177,21865,57
71,20109,28
1469,3547,54
327,48738,42
1175,47714,92
682,9128,87
783,38692,7
1815,9513,31
1078,42533,52
1299,4,2
584,3527,51
1135,29508,92
1680,2766,23
1310,40746,23
133,17158,77
1912,24734,79
1743,31074,38
1682,29463,23
492,17702,64
508,7870,28
410,34948,62
1537,28705,72
431,12011,79
1705,25248,26
1977,33170,77
904,45531,95
821,27941,26
1036,49336,12
1724,35523,49
1946,23447,12
454,30107,64
1929,447,100
1181,47411,74
4,10138,29
758,31685,65
1295,34906,25
1188,20100,23
779,20848,75
1042,32117,92
114,11662,45
772,7483,47
1307,7995,43
1521,39057,66
725,49970,87
264,9573,28
546,16316,70
458,29081,29
904,26299,6
532,28470,84
1292,20955,59
1061,5639,86
664,5952,99
1955,26021,15
260,43756,84
849,21760,75
1094,32157,50
459,19958,16
1207,34944,36
1000,32726,10
1024,26071,84
861,21213,60
889,218,55
764,16811,62
1319,48587,86
40,15117,52
1655,7812,43
713,43100,29
896,41905,67
1089,34988,59
1072,8395,25
772,34811,34
121,25103,26
980,27443,73
58,48189,77
1822,23640,38
1628,21491,45
987,1254,61
1718,48322,28
1424,13432,54
1213,13804,11
1535,5243,48
163,865,51
607,48025,6
562,27330,98
245,15157,6
698,22831,78
1675,36872,84
242,39092,23
811,20722,80
668,37748,99
1546,28882,10
1393,21612,87
1681,41007,8
1276,23910,88
679,13689,43
481,46416,35
375,40811,40
1362,1898,68
1189,33377,100
1660,3867,29
1704,3314,13
1493,37943,67
1091,10432,1
777,36460,83
934,4301,93
1025,3734,61
880,6878,3
1268,28777,44
382,8250,76
152,18315,91
1374,35462,35
1557,22773,25
413,39611,75
644,20875,40
393,23981,78
438,33172,76
1412,25738,71
1823,5279,51
1592,12160,44
1278,36403,63
267,9584,58
1688,19432,60
387,28497,96
1240,31411,27
1808,12103,95
376,39077,85
615,17741,81
929,7759,75
217,22128,67
852,10497,79
1646,37132,12
251,43767,8
1429,35127,90
585,42623,70
1765,7868,31
751,30711,20
246,47519,15
1828,198,63
104,34672,41
1587,44975,46
683,4186,41
731,22671,85
442,4597,2
407,8831,6
116,38801,78
1033,20172,38
80,30273,98
1720,18625,35
1253,25414,97
414,25213,91
455,22068,30
253,38836,25
1661,10453,70
526,8142,8
1052,33945,20
686,15100,17
1730,6536,72
1147,38014,13
170,19352,43
1747,40026,83
191,6647,31
949,4843,71
310,14164,88
1235,42137,7
1666,42441,74
15,30179,73
1163,40188,57
1616,49230,37
22,42221,19
1637,36603,38
473,35724,52
1160,19516,4
1954,47429,26
1522,26662,23
211,13916,75
99,17440,53
190,40030,98
1510,37656,62
230,11028,48
1674,6207,88
436,11547,64
1845,12281,76
398,21422,28
1557,36036,93
743,47685,52
537,9319,3
1647,36206,36
1823,48109,66
1892,25228,72
116,29400,7
1796,34276,34
305,39374,55
1623,6304,61
1170,39641,92
436,20350,70
745,6354,1
1838,1093,64
1428,42503,23
1465,42137,89
831,26693,66
1716,38151,91
1502,36743,22
45,6975,58
714,881,15
1098,7932,76
1993,44512,56
283,10002,85
54,26764,78
1534,36471,91
1137,3837,26
1518,42727,43
1317,15992,56
1841,41303,68
496,4280,1
1869,27159,38
1358,15920,91
979,43029,88
1716,30669,84
218,33544,3
1370,32006,64
164,16093,79
1650,27098,29
1401,26339,42
974,6900,30
1495,31014,38
629,40803,92
369,4160,55
1407,49558,34
186,22288,87
1081,19871,29
1876,9961,49
872,1164,64
1517,45896,72
293,13363,79
1662,40337,41
60,16789,59
1898,47778,88
961,20460,33
979,31329,49
1863,1178,75
852,21377,32
1425,32699,32
1590,49809,80
1914,46383,41
1838,23490,95
796,18297,5
510,37957,56
290,35616,24
795,30206,99
672,21281,100
1149,30801,7
863,39552,24
948,5789,61
341,29509,91
1420,16086,29
931,37644,73
837,783,64
1387,35300,65
1918,6366,40
116,31300,8
793,40763,40
97,45436,44
1535,18613,85
1621,6687,90
610,14608,70
476,27835,29
209,49245,78
1141,15538,10
1406,15498,32
1398,45667,95
967,31216,8
646,18965,14
735,7793,9
1494,34670,81
1685,25574,41
345,47108,44
554,13481,81
1519,44945,22
1867,21396,82
935,12365,17
498,47475,100
440,3916,87
540,21375,36
636,36405,100
1268,33090,92
1701,39983,91
1128,10753,85
1571,31678,43
50,29978,40
258,23004,64
948,10476,24
1190,1776,100
304,8323,96
81,25225,82
1173,48136,38
22,23543,4
705,47175,98
602,35039,80
603,26576,13
552,14343,27
860,20083,23
237,4523,22
804,41521,11
1961,1152,83
1366,46291,75
1941,31889,61
1191,48504,77
30,11609,16
487,38990,41
991,46964,57
588,21956,42
1301,14764,9
388,49249,94
343,42502,34
858,13729,55
1923,7122,72
1994,45340,79
760,33279,20
279,31449,80
1380,9473,84
1572,31560,15
216,7969,28
1784,26845,67
237,32802,60
1443,37562,22
1149,42150,54
530,22133,12
125,14459,75
1675,42143,11
1989,8581,9
1918,49507,61
1564,27169,38
1565,22116,76
1953,33665,42
887,27337,59
767,37460,52
843,29786,14
1629,31755,43
914,30585,67
1184,30384,58
532,45073,6
820,28224,30
401,10365,10
368,4097,64
75,8604,69
1127,34580,79
627,3097,81
1790,14118,28
1152,43185,29
1435,30593,25
976,21638,61
637,41529,12
722,44848,42
44,26810,91
123,7834,73
484,9804,80
1871,5784,24
294,36509,17
50,2960,6
942,27195,56
1115,1864,56
939,28974,22
765,39341,44
513,29271,82
839,23355,65
404,22047,79
1999,46576,46
1864,11756,67
1408,42115,72
518,9459,62
1045,47178,28
425,25441,94
470,4134,59
788,22966,19
1908,3770,51
1362,26296,79
127,29726,61
459,35851,47
145,36351,48
300,25852,94
1590,10592,93
1304,18257,61
1874,32892,4
899,31580,46
1786,14174,87
1805,15770,17
910,14360,90
1482,12943,85
1768,24651,53
423,9651,10
813,24722,10
1876,28189,17
934,24528,78
1267,41235,44
1356,9481,33
655,27363,29
30,879,100
160,34083,67
135,41777,6
1461,44401,69
763,49520,40
1023,10989,46
1369,31142,4
792,29837,50
1470,7041,76
127,3497,66
1421,32098,6
1747,38719,28
1141,18526,58
1648,16832,87
349,11050,76
965,33219,8
1664,7243,85
1574,21375,20
1061,7056,53
517,34363,4
1794,24885,60
311,11399,55
1302,47143,34
1335,17679,35
1541,3008,47
1610,34247,40
1107,32310,29
93,49624,14
122,39254,92
1673,28561,46
169,49311,23
1662,9366,29
1641,24879,73
1002,20060,5
178,24097,24
305,3527,57
1250,33549,43
1200,35449,27
84,19256,15
1903,17934,56
359,26536,91
368,3954,51
348,19841,71
457,46052,35
624,34184,34
1254,20437,94
1900,45932,32
1677,15607,76
1044,4130,86
28,8957,85
1105,24982,90
1101,37105,42
596,15530,27
295,38165,40
321,47269,9
926,40235,15
796,6576,9
1896,12701,61
976,11820,11
456,27235,99
1977,32098,22
619,34637,5
1840,27463,69
323,37761,49
1481,33516,87
41,11679,43
3,16167,46
1621,36156,37
1933,48603,64
1858,6434,69
339,22258,50
599,26620,15
1321,6430,8
1056,27006,46
244,36166,47
546,19582,95
1471,17899,62
1506,26154,96
258,21200,25
1612,44767,46
452,18483,36
1427,7113,78
269,4106,12
106,32947,34
1027,41295,99
1717,46458,49
1472,10071,42
196,2123,30
1308,2991,62
1335,2671,29
1431,15359,30
569,13631,59
678,17386,34
73,49372,60
1542,19154,29
589,4106,44
1839,9292,34
489,5326,40
350,1188,65
763,35312,34
107,35367,81
465,8514,97
1659,7522,71
206,20942,49
494,15374,99
1056,44060,18
120,43471,14
1786,4634,68
1161,36615,58
913,30549,1
274,46505,62
1259,49070,73
435,7730,59
1360,13912,70
23,26043,31
1867,12877,100
1533,17741,54
362,32323,2
1584,30713,85
301,27749,11
1256,31830,66
257,42173,71
240,20804,35
1557,42552,3
335,10812,98
487,13432,75
1805,45949,67
1608,19966,42
683,30589,47
1648,20803,34
739,14658,13
1962,36103,13
1345,33240,28
1964,34698,65
133,48363,1
278,5217,28
1945,39868,28
1223,11231,11
648,8731,3
429,24272,52
1103,12328,4
1194,17,74
705,20115,74
255,370,20
395,21102,33
129,19970,85
759,1539,9
1828,46947,50
1009,16148,48
1835,42445,89
1560,39946,73
49,28398,99
1364,32624,21
1631,27138,84
938,6756,87
806,492,60
650,16801,2
37,9309,21
196,40732,20
153,50066,7
1856,28616,5
740,24666,76
1254,32609,65
381,39317,15
772,26186,22
1727,43809,99
19,33358,23
663,26641,93
150,36239,46
1676,7064,2
689,26197,87
1571,6231,64
981,33743,10
1844,10718,81
1835,25969,44
1888,1534,71
1785,44384,84
1678,14561,98
1949,15786,44
413,33884,45
96,15278,69
1152,35125,32
1814,24590,35
463,10158,15
790,11627,65
1809,22535,36
247,16480,60
242,30914,63
1074,30979,86
1767,32042,61
1883,6263,70
662,34957,19
2000,36506,56
583,24987,38
1028,47578,59
525,8802,56
634,44917,60
128,46690,31
1418,43386,6
792,721,86
486,42964,20
88,10916,99
698,5096,21
453,30886,86
734,30305,30
1101,9948,37
501,7794,46
558,14880,37
1538,35004,20
508,4079,93
1186,18392,4
245,10903,32
1283,39470,14
211,25992,1
572,22239,72
1522,41904,54
1086,44518,77
768,16743,24
51,38847,94
364,4865,45
1808,12849,51
1007,27548,52
1404,351,99
1552,10338,83
1313,34962,74
528,41404,65
1169,23469,47
223,35361,52
1676,38134,20
1456,28114,69
1700,3520,50
276,29728,57
1670,13258,18
1915,37012,12
1476,30283,88
995,19220,12
395,11481,9
976,37379,45
1800,5741,15
1623,30561,32
1991,28704,66
1828,26557,27
719,48788,7
481,47952,22
106,41985,83
1931,26417,86
1815,36817,27
1740,344,25
889,4810,12
558,48013,67
1124,11118,78
1229,10789,64
996,41183,35
6,28705,14
473,42007,23
458,147,63
686,25555,44
1347,49738,33
429,13490,37
1020,14363,52
1087,2520,17
499,27020,76
773,46811,7
1204,48204,35
1641,38402,69
715,24880,58
482,2129,57
1850,7836,31
1289,42979,26
1398,9087,79
1981,1496,89
1366,45679,55
899,8440,8
338,5202,6
740,46013,56
1068,7976,93
678,3473,84
1604,46495,89
1888,287,43
1288,26873,89
267,36919,77
30,41174,15
1763,11998,77
1401,43944,50
1527,39960,93
86,31054,1
879,20898,15
1285,22095,85
756,20681,49
1407,3460,41
1174,705,7
1466,6512,81
1653,30476,61
939,8182,3
1647,16585,11
1162,26124,12
1781,30388,90
900,42555,33
456,29992,38
324,39539,12
648,13760,92
139,41449,84
1393,8304,54
301,1718,91
1845,7975,11
1929,17390,90
1592,36726,59
258,24742,35
1339,25521,51
1204,42187,84
1239,36371,97
240,31367,32
961,25474,50
1304,8158,58
128,43207,71
1717,45219,79
1242,8387,3
828,6634,84
1519,31195,36
1257,29721,42
965,42817,17
689,6648,77
333,6166,43
1369,24437,6
1422,21671,2
786,9111,61
933,5439,69
388,16554,30
819,23399,26
140,257,26
1972,29276,29
1605,15291,97
1994,37046,2
1737,7955,86
151,21563,70
165,27814,36
995,17056,91
463,7976,5
190,26023,86
847,40450,70
1578,16976,91
274,48080,38
802,20054,78
1814,25300,51
63,7196,37
1644,25558,100
217,24461,39
1674,7147,91
1822,47630,29
385,539,9
186,9472,2
878,17479,8
1029,43560,84
1424,28458,58
19,48867,11
1014,4894,58
1319,41013,60
1898,18331,24
1598,47597,40
491,33661,4
278,24232,40
47,17457,41
588,8891,48
1507,17222,29
1616,7686,66
557,10879,49
1844,9937,49
1868,41234,49
37,6372,19
626,801,17
1564,18307,56
640,50056,53
943,37313,19
1828,49957,45
1493,39278,51
1552,4943,44
326,18058,52
795,36201,9
1454,15345,66
1004,17634,24
769,5800,60
956,18086,83
964,26362,90
112,9898,78
1195,22946,9
1016,8310,59
519,16269,41
1177,36036,7
1127,41125,63
904,42001,71
1034,35389,19
1573,858,33
1940,49775,87
1433,49272,69
704,20588,95
975,41927,88
490,47686,27
795,39778,97
589,30388,37
1289,16361,27
1176,33485,29
580,26052,15
218,12300,15
1135,5232,97
1518,11194,60
1907,44791,19
1775,6570,49
9,47552,27
1638,33727,99
1295,14211,2
1902,12819,54
549,46408,35
1926,23479,22
727,37920,47
769,13198,26
68,43489,90
737,48027,26
1203,26660,59
1758,17745,2
59,13113,100
406,3682,20
1959,18176,79
1097,39057,94
162,6088,4
1390,40891,86
118,24987,21
249,17565,93
1137,30422,78
1320,6584,30
293,23011,69
1476,2964,79
171,31616,71
1579,16474,64
266,33661,99
1685,4099,62
328,36733,94
910,45133,69
286,9053,53
1720,24137,76
968,24341,64
1886,47382,81
1688,13878,66
1205,40259,57
631,8043,100
236,26702,18
1422,26773,18
699,1499,3
1463,33441,35
61,34391,7
1431,17443,97
1393,20424,41
197,12557,56
855,7962,51
1031,13074,79
1891,41886,70
1020,47113,31
517,8423,14
980,25967,94
1753,40247,67
1472,13519,47
85,17941,56
1333,32090,51
553,17323,45
131,33434,63
1072,38351,91
709,31477,53
1343,6632,84
744,23605,79
122,25183,23
117,27745,58
1339,30326,62
1022,27103,14
1617,35667,6
1279,22208,15
991,39963,69
1517,44877,90
245,38772,17
410,10836,83
801,37736,95
1028,22948,15
1216,18491,99
1761,1148,95
1487,13915,20
927,41617,48
1608,49199,74
1581,20323,92
569,46727,18
1023,48386,65
1377,14744,11
486,42033,73
1319,48360,42
1090,29195,75
1565,45416,69
1724,41180,4
662,32832,41
1101,42369,6
1069,1317,22
1953,36564,56
2,18350,88
28,27625,48
1738,45850,45
1876,18028,95
1981,18242,44
892,18164,41
983,49427,85
1567,47663,78
331,149,100
1684,18028,77
1480,30049,8
844,21981,40
1070,22622,3
1468,5215,71
846,18987,64
1121,42964,78
1067,217,18
1895,20522,96
1714,27534,85
1959,2660,4
1200,27052,12
1046,42983,8
100,22346,72
1889,32682,69
1783,40589,49
1816,26958,11
1065,49079,62
1991,18380,67
